GLOBAL UNIQUE IDENTIFIER,COMMON NAME,SCIENTIFIC NAME,OBSERVATION COUNT,LOCALITY ID,OBSERVATION DATE,TIME OBSERVATIONS STARTED,OBSERVER ID,OBSERVER NAME,OBSERVATION TYPE,DURATION MINUTES,NUMBER OBSERVERS,ALL SPECIES REPORTED,SPECIES COMMENTS
URN:CornellLabOfOrnithology:EBIRD:OBS1186695530,Western Kingbird,Tyrannus verticalis,1,L1210588,2021-06-20,11:55:00 AM,obsr219721,,Traveling,73,3,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1186695519,White-eyed Vireo,Vireo griseus,4,L1210588,2021-06-20,11:55:00 AM,obsr219721,,Traveling,73,3,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1176038758,White-eyed Vireo,Vireo griseus,2,L1210588,2021-06-05,9:11:00 AM,obsr1119749,,Traveling,110,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1176269556,White-eyed Vireo,Vireo griseus,2,L1210588,2021-06-05,9:11:00 AM,obsr357024,,Traveling,110,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1176038745,White-winged Dove,Zenaida asiatica,5,L1210588,2021-06-05,9:11:00 AM,obsr1119749,,Traveling,110,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1176269543,White-winged Dove,Zenaida asiatica,5,L1210588,2021-06-05,9:11:00 AM,obsr357024,,Traveling,110,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1176038744,Cliff/Cave Swallow,Petrochelidon pyrrhonota/fulva,2,L1210588,2021-06-05,9:11:00 AM,obsr1119749,,Traveling,110,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1176269542,Cliff/Cave Swallow,Petrochelidon pyrrhonota/fulva,2,L1210588,2021-06-05,9:11:00 AM,obsr357024,,Traveling,110,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1176038747,Yellow-crowned Night Heron,Nyctanassa violacea,1,L1210588,2021-06-05,9:11:00 AM,obsr1119749,,Traveling,110,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1176269545,Yellow-crowned Night Heron,Nyctanassa violacea,1,L1210588,2021-06-05,9:11:00 AM,obsr357024,,Traveling,110,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1196751952,Barn Swallow,Hirundo rustica,2,L1210588,2021-07-07,12:06:00 PM,obsr219721,,Traveling,62,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1196751961,Black-crested Titmouse,Baeolophus atricristatus,4,L1210588,2021-07-07,12:06:00 PM,obsr219721,,Traveling,62,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1196751963,Black Vulture,Coragyps atratus,2,L1210588,2021-07-07,12:06:00 PM,obsr219721,,Traveling,62,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1196751955,Blue Jay,Cyanocitta cristata,2,L1210588,2021-07-07,12:06:00 PM,obsr219721,,Traveling,62,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1196751964,Brown-headed Cowbird,Molothrus ater,3,L1210588,2021-07-07,12:06:00 PM,obsr219721,,Traveling,62,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1196751950,Carolina Chickadee,Poecile carolinensis,3,L1210588,2021-07-07,12:06:00 PM,obsr219721,,Traveling,62,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1196751954,Carolina Wren,Thryothorus ludovicianus,4,L1210588,2021-07-07,12:06:00 PM,obsr219721,,Traveling,62,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1196751956,Downy Woodpecker,Dryobates pubescens,1,L1210588,2021-07-07,12:06:00 PM,obsr219721,,Traveling,62,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1196751949,Eastern Phoebe,Sayornis phoebe,2,L1210588,2021-07-07,12:06:00 PM,obsr219721,,Traveling,62,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1196751962,European Starling,Sturnus vulgaris,4,L1210588,2021-07-07,12:06:00 PM,obsr219721,,Traveling,62,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1196751953,Great Egret,Ardea alba,1,L1210588,2021-07-07,12:06:00 PM,obsr219721,,Traveling,62,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1196751968,House Finch,Haemorhous mexicanus,2,L1210588,2021-07-07,12:06:00 PM,obsr219721,,Traveling,62,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1196751948,House Sparrow,Passer domesticus,6,L1210588,2021-07-07,12:06:00 PM,obsr219721,,Traveling,62,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1196751967,Lesser Goldfinch,Spinus psaltria,5,L1210588,2021-07-07,12:06:00 PM,obsr219721,,Traveling,62,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1196751966,Neotropic Cormorant,Nannopterum brasilianum,1,L1210588,2021-07-07,12:06:00 PM,obsr219721,,Traveling,62,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1196751960,Northern Cardinal,Cardinalis cardinalis,5,L1210588,2021-07-07,12:06:00 PM,obsr219721,,Traveling,62,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1196751958,Scissor-tailed Flycatcher,Tyrannus forficatus,1,L1210588,2021-07-07,12:06:00 PM,obsr219721,,Traveling,62,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1196751957,Summer Tanager,Piranga rubra,1,L1210588,2021-07-07,12:06:00 PM,obsr219721,,Traveling,62,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1196751959,Western Kingbird,Tyrannus verticalis,3,L1210588,2021-07-07,12:06:00 PM,obsr219721,,Traveling,62,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1196751965,White-eyed Vireo,Vireo griseus,3,L1210588,2021-07-07,12:06:00 PM,obsr219721,,Traveling,62,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1196751951,White-winged Dove,Zenaida asiatica,2,L1210588,2021-07-07,12:06:00 PM,obsr219721,,Traveling,62,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1238067569,Black-crested Titmouse,Baeolophus atricristatus,2,L1210588,2021-09-16,8:32:00 AM,obsr1119749,,Traveling,49,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1238181612,Black-crested Titmouse,Baeolophus atricristatus,2,L1210588,2021-09-16,8:32:00 AM,obsr357024,,Traveling,49,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1238181609,Carolina Wren,Thryothorus ludovicianus,4,L1210588,2021-09-16,8:32:00 AM,obsr357024,,Traveling,49,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1238067566,Carolina Wren,Thryothorus ludovicianus,4,L1210588,2021-09-16,8:32:00 AM,obsr1119749,,Traveling,49,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1238181611,Eastern Phoebe,Sayornis phoebe,2,L1210588,2021-09-16,8:32:00 AM,obsr357024,,Traveling,49,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1238067568,Eastern Phoebe,Sayornis phoebe,2,L1210588,2021-09-16,8:32:00 AM,obsr1119749,,Traveling,49,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1238181613,Northern Cardinal,Cardinalis cardinalis,1,L1210588,2021-09-16,8:32:00 AM,obsr357024,,Traveling,49,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1238067570,Northern Cardinal,Cardinalis cardinalis,1,L1210588,2021-09-16,8:32:00 AM,obsr1119749,,Traveling,49,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1238181610,White-eyed Vireo,Vireo griseus,5,L1210588,2021-09-16,8:32:00 AM,obsr357024,,Traveling,49,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1238067567,White-eyed Vireo,Vireo griseus,5,L1210588,2021-09-16,8:32:00 AM,obsr1119749,,Traveling,49,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249057502,American Redstart,Setophaga ruticilla,2,L1210588,2021-10-02,5:45:00 PM,obsr219721,,Traveling,70,1,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1264475159,American Robin,Turdus migratorius,2,L1210588,2021-10-24,12:04:00 PM,obsr1451560,,Traveling,120,3,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1264475150,Black-and-white Warbler,Mniotilta varia,1,L1210588,2021-10-24,12:04:00 PM,obsr1451560,,Traveling,120,3,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1256283305,Black-chinned Hummingbird,Archilochus alexandri,1,L1210588,2021-10-11,8:23:00 AM,obsr752394,,Traveling,176,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1255676946,Black-chinned Hummingbird,Archilochus alexandri,1,L1210588,2021-10-11,8:23:00 AM,obsr687413,,Traveling,176,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1260277045,Black-crested Titmouse,Baeolophus atricristatus,2,L1210588,2021-10-15,8:22:00 AM,obsr752394,,Traveling,143,17,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249602848,Black-crested Titmouse,Baeolophus atricristatus,3,L1210588,2021-10-03,11:50:00 AM,obsr1119749,,Traveling,87,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1258352722,Black-crested Titmouse,Baeolophus atricristatus,2,L1210588,2021-10-15,8:22:00 AM,obsr687413,,Traveling,143,17,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1264475142,Black-crested Titmouse,Baeolophus atricristatus,6,L1210588,2021-10-24,12:04:00 PM,obsr1451560,,Traveling,120,3,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249551679,Black-crested Titmouse,Baeolophus atricristatus,3,L1210588,2021-10-03,11:50:00 AM,obsr357024,,Traveling,87,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1256283306,Black-crested Titmouse,Baeolophus atricristatus,1,L1210588,2021-10-11,8:23:00 AM,obsr752394,,Traveling,176,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1255676947,Black-crested Titmouse,Baeolophus atricristatus,1,L1210588,2021-10-11,8:23:00 AM,obsr687413,,Traveling,176,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1260839340,Black Vulture,Coragyps atratus,6,L1210588,2021-10-16,2:52:00 PM,obsr1119749,,Traveling,62,1,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249551669,Black Vulture,Coragyps atratus,2,L1210588,2021-10-03,11:50:00 AM,obsr357024,,Traveling,87,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1264475143,Black Vulture,Coragyps atratus,4,L1210588,2021-10-24,12:04:00 PM,obsr1451560,,Traveling,120,3,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249602838,Black Vulture,Coragyps atratus,2,L1210588,2021-10-03,11:50:00 AM,obsr1119749,,Traveling,87,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1258352725,Blue Jay,Cyanocitta cristata,2,L1210588,2021-10-15,8:22:00 AM,obsr687413,,Traveling,143,17,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1256283311,Blue Jay,Cyanocitta cristata,3,L1210588,2021-10-11,8:23:00 AM,obsr752394,,Traveling,176,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1260277048,Blue Jay,Cyanocitta cristata,2,L1210588,2021-10-15,8:22:00 AM,obsr752394,,Traveling,143,17,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1264475145,Blue Jay,Cyanocitta cristata,2,L1210588,2021-10-24,12:04:00 PM,obsr1451560,,Traveling,120,3,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1255676952,Blue Jay,Cyanocitta cristata,3,L1210588,2021-10-11,8:23:00 AM,obsr687413,,Traveling,176,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1264475160,Black-throated Green Warbler,Setophaga virens,1,L1210588,2021-10-24,12:04:00 PM,obsr1451560,,Traveling,120,3,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1260277047,Blue-gray Gnatcatcher,Polioptila caerulea,3,L1210588,2021-10-15,8:22:00 AM,obsr752394,,Traveling,143,17,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1258352724,Blue-gray Gnatcatcher,Polioptila caerulea,3,L1210588,2021-10-15,8:22:00 AM,obsr687413,,Traveling,143,17,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249057501,Blue-gray Gnatcatcher,Polioptila caerulea,11,L1210588,2021-10-02,5:45:00 PM,obsr219721,,Traveling,70,1,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249551672,Blue-gray Gnatcatcher,Polioptila caerulea,8,L1210588,2021-10-03,11:50:00 AM,obsr357024,,Traveling,87,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249602841,Blue-gray Gnatcatcher,Polioptila caerulea,8,L1210588,2021-10-03,11:50:00 AM,obsr1119749,,Traveling,87,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1256283315,Carolina Chickadee,Poecile carolinensis,4,L1210588,2021-10-11,8:23:00 AM,obsr752394,,Traveling,176,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1264475161,Carolina Chickadee,Poecile carolinensis,3,L1210588,2021-10-24,12:04:00 PM,obsr1451560,,Traveling,120,3,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1255676956,Carolina Chickadee,Poecile carolinensis,4,L1210588,2021-10-11,8:23:00 AM,obsr687413,,Traveling,176,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249602844,Carolina Wren,Thryothorus ludovicianus,1,L1210588,2021-10-03,11:50:00 AM,obsr1119749,,Traveling,87,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1256283319,Carolina Wren,Thryothorus ludovicianus,4,L1210588,2021-10-11,8:23:00 AM,obsr752394,,Traveling,176,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1264475151,Carolina Wren,Thryothorus ludovicianus,3,L1210588,2021-10-24,12:04:00 PM,obsr1451560,,Traveling,120,3,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1255676960,Carolina Wren,Thryothorus ludovicianus,4,L1210588,2021-10-11,8:23:00 AM,obsr687413,,Traveling,176,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1258352720,Carolina Wren,Thryothorus ludovicianus,4,L1210588,2021-10-15,8:22:00 AM,obsr687413,,Traveling,143,17,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249057500,Carolina Wren,Thryothorus ludovicianus,2,L1210588,2021-10-02,5:45:00 PM,obsr219721,,Traveling,70,1,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249551675,Carolina Wren,Thryothorus ludovicianus,1,L1210588,2021-10-03,11:50:00 AM,obsr357024,,Traveling,87,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1260277043,Carolina Wren,Thryothorus ludovicianus,4,L1210588,2021-10-15,8:22:00 AM,obsr752394,,Traveling,143,17,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1260839344,Carolina Wren,Thryothorus ludovicianus,2,L1210588,2021-10-16,2:52:00 PM,obsr1119749,,Traveling,62,1,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1255676954,Clay-colored Sparrow,Spizella pallida,4,L1210588,2021-10-11,8:23:00 AM,obsr687413,,Traveling,176,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1258352719,Clay-colored Sparrow,Spizella pallida,2,L1210588,2021-10-15,8:22:00 AM,obsr687413,,Traveling,143,17,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249551681,Clay-colored Sparrow,Spizella pallida,2,L1210588,2021-10-03,11:50:00 AM,obsr357024,,Traveling,87,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1260277042,Clay-colored Sparrow,Spizella pallida,2,L1210588,2021-10-15,8:22:00 AM,obsr752394,,Traveling,143,17,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249602850,Clay-colored Sparrow,Spizella pallida,2,L1210588,2021-10-03,11:50:00 AM,obsr1119749,,Traveling,87,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1256283313,Clay-colored Sparrow,Spizella pallida,4,L1210588,2021-10-11,8:23:00 AM,obsr752394,,Traveling,176,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1264475158,Cooper's Hawk,Astur cooperii,1,L1210588,2021-10-24,12:04:00 PM,obsr1451560,,Traveling,120,3,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1264475152,Eastern Phoebe,Sayornis phoebe,2,L1210588,2021-10-24,12:04:00 PM,obsr1451560,,Traveling,120,3,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249602846,Eastern Phoebe,Sayornis phoebe,4,L1210588,2021-10-03,11:50:00 AM,obsr1119749,,Traveling,87,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1256283317,Eastern Phoebe,Sayornis phoebe,3,L1210588,2021-10-11,8:23:00 AM,obsr752394,,Traveling,176,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249551677,Eastern Phoebe,Sayornis phoebe,4,L1210588,2021-10-03,11:50:00 AM,obsr357024,,Traveling,87,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1260839343,Eastern Phoebe,Sayornis phoebe,3,L1210588,2021-10-16,2:52:00 PM,obsr1119749,,Traveling,62,1,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1260277052,Eastern Phoebe,Sayornis phoebe,3,L1210588,2021-10-15,8:22:00 AM,obsr752394,,Traveling,143,17,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1255676958,Eastern Phoebe,Sayornis phoebe,3,L1210588,2021-10-11,8:23:00 AM,obsr687413,,Traveling,176,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1258365779,Eastern Phoebe,Sayornis phoebe,3,L1210588,2021-10-15,8:22:00 AM,obsr687413,,Traveling,143,17,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1259711916,Eastern Phoebe,Sayornis phoebe,1,L1210588,2021-10-17,9:50:00 AM,obsr2546864,,Incidental,,1,0,
URN:CornellLabOfOrnithology:EBIRD:OBS1264475149,European Starling,Sturnus vulgaris,3,L1210588,2021-10-24,12:04:00 PM,obsr1451560,,Traveling,120,3,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249602849,Field Sparrow,Spizella pusilla,1,L1210588,2021-10-03,11:50:00 AM,obsr1119749,,Traveling,87,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249551680,Field Sparrow,Spizella pusilla,1,L1210588,2021-10-03,11:50:00 AM,obsr357024,,Traveling,87,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249057505,Great Blue Heron,Ardea herodias,1,L1210588,2021-10-02,5:45:00 PM,obsr219721,,Traveling,70,1,1,Flyover
URN:CornellLabOfOrnithology:EBIRD:OBS1264475155,House Finch,Haemorhous mexicanus,4,L1210588,2021-10-24,12:04:00 PM,obsr1451560,,Traveling,120,3,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1256283308,House Sparrow,Passer domesticus,7,L1210588,2021-10-11,8:23:00 AM,obsr752394,,Traveling,176,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1255676949,House Sparrow,Passer domesticus,7,L1210588,2021-10-11,8:23:00 AM,obsr687413,,Traveling,176,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1264475144,Killdeer,Charadrius vociferus,2,L1210588,2021-10-24,12:04:00 PM,obsr1451560,,Traveling,120,3,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1255676959,Ladder-backed Woodpecker,Dryobates scalaris,1,L1210588,2021-10-11,8:23:00 AM,obsr687413,,Traveling,176,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1256283318,Ladder-backed Woodpecker,Dryobates scalaris,1,L1210588,2021-10-11,8:23:00 AM,obsr752394,,Traveling,176,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249551683,Lark Sparrow,Chondestes grammacus,4,L1210588,2021-10-03,11:50:00 AM,obsr357024,,Traveling,87,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1255676953,Lark Sparrow,Chondestes grammacus,3,L1210588,2021-10-11,8:23:00 AM,obsr687413,,Traveling,176,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249057506,Lark Sparrow,Chondestes grammacus,7,L1210588,2021-10-02,5:45:00 PM,obsr219721,,Traveling,70,1,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249602852,Lark Sparrow,Chondestes grammacus,4,L1210588,2021-10-03,11:50:00 AM,obsr1119749,,Traveling,87,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1256283312,Lark Sparrow,Chondestes grammacus,3,L1210588,2021-10-11,8:23:00 AM,obsr752394,,Traveling,176,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249602843,Lesser Goldfinch,Spinus psaltria,5,L1210588,2021-10-03,11:50:00 AM,obsr1119749,,Traveling,87,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249551674,Lesser Goldfinch,Spinus psaltria,5,L1210588,2021-10-03,11:50:00 AM,obsr357024,,Traveling,87,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1260839342,Western/Eastern Meadowlark,Sturnella neglecta/magna,7,L1210588,2021-10-16,2:52:00 PM,obsr1119749,,Traveling,62,1,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1260277054,Western/Eastern Meadowlark,Sturnella neglecta/magna,2,L1210588,2021-10-15,8:22:00 AM,obsr752394,,Traveling,143,17,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1258365781,Western/Eastern Meadowlark,Sturnella neglecta/magna,2,L1210588,2021-10-15,8:22:00 AM,obsr687413,,Traveling,143,17,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1259711915,Nashville Warbler,Leiothlypis ruficapilla,2,L1210588,2021-10-17,9:50:00 AM,obsr2546864,,Incidental,,1,0,
URN:CornellLabOfOrnithology:EBIRD:OBS1264475146,Nashville Warbler,Leiothlypis ruficapilla,12,L1210588,2021-10-24,12:04:00 PM,obsr1451560,,Traveling,120,3,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1264475153,Neotropic Cormorant,Nannopterum brasilianum,7,L1210588,2021-10-24,12:04:00 PM,obsr1451560,,Traveling,120,3,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1260277053,Northern Cardinal,Cardinalis cardinalis,2,L1210588,2021-10-15,8:22:00 AM,obsr752394,,Traveling,143,17,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1264475154,Northern Cardinal,Cardinalis cardinalis,7,L1210588,2021-10-24,12:04:00 PM,obsr1451560,,Traveling,120,3,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1258365780,Northern Cardinal,Cardinalis cardinalis,2,L1210588,2021-10-15,8:22:00 AM,obsr687413,,Traveling,143,17,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249551671,Northern Cardinal,Cardinalis cardinalis,2,L1210588,2021-10-03,11:50:00 AM,obsr357024,,Traveling,87,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1260839341,Northern Cardinal,Cardinalis cardinalis,2,L1210588,2021-10-16,2:52:00 PM,obsr1119749,,Traveling,62,1,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1256283307,Northern Cardinal,Cardinalis cardinalis,4,L1210588,2021-10-11,8:23:00 AM,obsr752394,,Traveling,176,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1255676948,Northern Cardinal,Cardinalis cardinalis,4,L1210588,2021-10-11,8:23:00 AM,obsr687413,,Traveling,176,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249602840,Northern Cardinal,Cardinalis cardinalis,2,L1210588,2021-10-03,11:50:00 AM,obsr1119749,,Traveling,87,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249551682,Northern Mockingbird,Mimus polyglottos,1,L1210588,2021-10-03,11:50:00 AM,obsr357024,,Traveling,87,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1255676951,Northern Mockingbird,Mimus polyglottos,1,L1210588,2021-10-11,8:23:00 AM,obsr687413,,Traveling,176,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1260277044,Northern Mockingbird,Mimus polyglottos,1,L1210588,2021-10-15,8:22:00 AM,obsr752394,,Traveling,143,17,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1256283310,Northern Mockingbird,Mimus polyglottos,1,L1210588,2021-10-11,8:23:00 AM,obsr752394,,Traveling,176,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249602851,Northern Mockingbird,Mimus polyglottos,1,L1210588,2021-10-03,11:50:00 AM,obsr1119749,,Traveling,87,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1258352721,Northern Mockingbird,Mimus polyglottos,1,L1210588,2021-10-15,8:22:00 AM,obsr687413,,Traveling,143,17,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1264475162,Northern Mockingbird,Mimus polyglottos,3,L1210588,2021-10-24,12:04:00 PM,obsr1451560,,Traveling,120,3,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1264475156,Orange-crowned Warbler,Leiothlypis celata,2,L1210588,2021-10-24,12:04:00 PM,obsr1451560,,Traveling,120,3,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1258365776,Red-shouldered Hawk,Buteo lineatus,1,L1210588,2021-10-15,8:22:00 AM,obsr687413,,Traveling,143,17,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1260277049,Red-shouldered Hawk,Buteo lineatus,1,L1210588,2021-10-15,8:22:00 AM,obsr752394,,Traveling,143,17,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1264475147,Red-shouldered Hawk,Buteo lineatus,1,L1210588,2021-10-24,12:04:00 PM,obsr1451560,,Traveling,120,3,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1255676957,Red-shouldered Hawk,Buteo lineatus,1,L1210588,2021-10-11,8:23:00 AM,obsr687413,,Traveling,176,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1256283316,Red-shouldered Hawk,Buteo lineatus,1,L1210588,2021-10-11,8:23:00 AM,obsr752394,,Traveling,176,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249602842,Ruby-crowned Kinglet,Corthylio calendula,2,L1210588,2021-10-03,11:50:00 AM,obsr1119749,,Traveling,87,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1259711917,Ruby-crowned Kinglet,Corthylio calendula,2,L1210588,2021-10-17,9:50:00 AM,obsr2546864,,Incidental,,1,0,
URN:CornellLabOfOrnithology:EBIRD:OBS1249551673,Ruby-crowned Kinglet,Corthylio calendula,2,L1210588,2021-10-03,11:50:00 AM,obsr357024,,Traveling,87,2,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1264475164,Ruby-crowned Kinglet,Corthylio calendula,1,L1210588,2021-10-24,12:04:00 PM,obsr1451560,,Traveling,120,3,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1264475148,Scissor-tailed Flycatcher,Tyrannus forficatus,5,L1210588,2021-10-24,12:04:00 PM,obsr1451560,,Traveling,120,3,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1259711914,Scissor-tailed Flycatcher,Tyrannus forficatus,4,L1210588,2021-10-17,9:50:00 AM,obsr2546864,,Incidental,,1,0,
URN:CornellLabOfOrnithology:EBIRD:OBS1258365777,Summer Tanager,Piranga rubra,1,L1210588,2021-10-15,8:22:00 AM,obsr687413,,Traveling,143,17,1,
URN:CornellLabOfOrnithology:EBIRD:OBS1249602839,Summer Tanager,Piranga rubra,1,L1210588,2021-10-03,11:50:00 AM,obsr1119749,,Traveling,87,2,1,
